id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
30197,The Producers,Comedy,en,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler.",8.742,1967-11-22,7.2,567
482,Shaft,"Action,Crime,Thriller",en,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.,11.089,1971-06-25,6.5,260
16241,The Boys from Brazil,"Drama,Mystery,Science Fiction",en,Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot to rekindle the Third Reich.,7.85,1978-10-05,6.7,299
399361,Triple Frontier,"Action,Thriller,Crime,Adventure",en,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",27.534,2019-03-06,6.3,2607
29455,Winter Light,Drama,sv,"A Swedish pastor fails a loving woman, a suicidal fisherman and God.",6.906,1963-02-11,7.9,325
613504,After We Collided,"Romance,Drama",en,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,239.275,2020-09-02,7.3,4631
12223,The Stepford Wives,"Horror,Mystery,Science Fiction,Thriller",en,"Joanna Eberhart has come to the quaint little town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents.",7.317,1975-02-12,6.7,231
19959,Surrogates,"Science Fiction,Action,Thriller",en,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",12.882,2009-09-24,6.1,2658
14299,Cadillac Records,"Drama,History,Music",en,"The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.",9.856,2008-12-05,7.2,345
262,The King of Comedy,"Drama,Comedy",en,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",13.302,1983-02-18,7.8,1734
375794,No Manches Frida,Comedy,es,"After his release from prison, bank robber Zequi sets off to recover the stolen money that was buried by his dizzy accomplice. He's horrified to learn that a high school gymnasium is now standing over the site where the loot is stashed. Needing to infiltrate the building, Zequi lands a job as a substitute teacher for a group of wild and unruly students. As the ex-con tries to lay down the law, he starts to realize that life in jail may have been easier than trying to deal with rebellious teens.",109.145,2016-09-02,7.8,659
427989,Poveri ma ricchi,Comedy,it,"The ""Tucci"" are a poor Italian family living in a small village in Lazio. Father, mother, a conceited daughter and a genius son, forced to pretend being stupid to keep up with the family. One day something unexpected happens: the family wins one hundred million Euros. Excited, they decide to keep the winning a secret, but as soon as a single word slips out from the mouth of the householder, they only have one choice to avoid being persecuted by friends and acquaintances: run away. They leave at night, heading to Milan. They will realize as soon as they arrive that today's rich people behaves very differently from the past, and being rich has become a real bother... this discovery will make things way different from what Tuccis' expected.",6.136,2016-12-15,6.0,377
21610,Nighthawks,"Action,Crime,Thriller",en,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.,7.923,1981-03-17,6.4,314
136911,The Factory,"Crime,Thriller,Mystery",en,"An obsessed cop is on the trail of a serial killer prowling the streets of Buffalo, N.Y. but when his teenage daughter disappears, he drops any professional restraint to get the killer.",7.48,2011-10-19,5.7,238
4970,Gothika,"Horror,Thriller",en,"After a car crash, a criminal psychologist regains consciousness only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband—but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",25.513,2003-11-21,6.1,1848
449563,Isn't It Romantic,"Comedy,Fantasy,Romance",en,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",23.169,2019-02-13,6.2,3180
28178,Hachi: A Dog's Tale,"Drama,Family",en,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,46.039,2009-06-08,8.0,5699
10139,Milk,"History,Drama",en,"The true story of Harvey Milk, the first openly gay man ever elected to public office. In San Francisco in the late 1970s, Harvey Milk becomes an activist for gay rights and inspires others to join him in his fight for equal rights that should be available to all Americans.",12.573,2008-11-05,7.3,1836
515333,Amateur,Drama,en,14-year-old basketball phenom Terron Forte has to navigate the under-the-table world of amateur athletics when he is recruited to an elite NCAA prep school.,11.812,2018-04-06,6.5,253
548544,Invisible Life,Drama,pt,"Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.",7.79,2019-08-30,7.9,246
353070,Going in Style,"Crime,Comedy",en,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",25.09,2017-04-06,6.7,2359
11569,Hellraiser III: Hell on Earth,Horror,en,"Pinhead is trapped in the Pillar of Souls. Fortunately for him it is bought by a young playboy who owns his own nightclub. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle box so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way.",19.346,1992-09-11,5.7,549
5335,Theorem,"Mystery,Drama",it,"A wealthy Italian household is turned upside down when a handsome stranger arrives, seduces every family member and then disappears. Each has an epiphany of sorts, but none can figure out who the seductive visitor was or why he came.",8.32,1968-09-07,7.1,279
2293,Mallrats,"Romance,Comedy",en,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",9.486,1995-10-20,6.8,977
709,Licence to Kill,"Adventure,Action,Thriller",en,"After capturing the notorious drug lord Franz Sanchez, Bond's close friend and former CIA agent Felix Leiter is left for dead and his wife is murdered. Bond goes rogue and seeks vengeance on those responsible, as he infiltrates Sanchez's organization from the inside.",26.449,1989-06-13,6.3,1510
76170,The Wolverine,"Action,Science Fiction,Adventure,Fantasy",en,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",12.082,2013-07-23,6.4,8339
13042,Presto,"Animation,Family",en,"Dignity. Poise. Mystery. We expect nothing less from the great turn-of-the-century magician, Presto. But when Presto neglects to feed his rabbit one too many times, the magician finds he isn't the only one with a few tricks up his sleeve!",7.149,2008-06-27,7.8,824
17927,Fired Up!,Comedy,en,Popular high schoolers and best friends Shawn and Nick decide to ditch football camp for cheerleader camp. For the girls and for the glory.,15.077,2009-02-20,6.1,505
11441,Madly in Love,Comedy,it,"Cristina is a rich, spoiled princess visiting Rome with her royal parents. The mission of their visit is to marry her off to a super-wealthy corporate type and thereby start to turn around the losses their small kingdom is experiencing in its casino business. These less-than-noble intentions get derailed when Barnaba, a zany bus driver enters their lives and falls madly in love with the gorgeous Cristina. He is nuts enough to succeed in this romantic chase after royalty, as love seems to fuel his determination to rid Cristina of her elitism and to make her see his own irrepressible attractions.",7.721,1981-12-18,6.5,205
